# source_id	kind	status	crystal_refs	notes
src/cwd_junction.rs::func::create_cwd_junction	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows cwd junction parity ported
src/dpapi.rs::func::protect	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows dpapi parity ported
src/dpapi.rs::func::unprotect	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows dpapi parity ported
src/elevated_impl.rs::func::run_windows_sandbox_capture	func	ported	src/sandbox/sandboxing.cr;src/sandbox/sandboxing/linux_sandbox.cr;src/sandbox/sandboxing/windows_sandbox.cr;src/sandbox/sandboxing/macos_seatbelt.cr;spec/sandbox_spec.cr	sandbox capture parity ported
src/elevated_impl.rs::struct::CaptureResult	struct	ported	src/sandbox/sandboxing.cr;src/sandbox/sandboxing/linux_sandbox.cr;src/sandbox/sandboxing/windows_sandbox.cr;src/sandbox/sandboxing/macos_seatbelt.cr;spec/sandbox_spec.cr	sandbox capture result parity ported
src/elevated_impl.rs::test::applies_network_block_for_read_only	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows policy/preflight parity ported
src/elevated_impl.rs::test::applies_network_block_when_access_is_disabled	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows policy/preflight parity ported
src/elevated_impl.rs::test::skips_network_block_when_access_is_allowed	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows policy/preflight parity ported
src/env.rs::func::apply_no_network_to_env	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows env helper parity ported
src/env.rs::func::ensure_non_interactive_pager	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows env helper parity ported
src/env.rs::func::inherit_path_env	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows env helper parity ported
src/env.rs::func::normalize_null_device_env	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows env helper parity ported
src/firewall.rs::func::ensure_offline_outbound_block	func	ported	src/sandbox/sandboxing/windows_sandbox.cr	windows firewall helper parity ported
src/helper_materialization.rs::func::resolve_current_exe_for_launch	func	ported	src/sandbox/sandboxing/windows_sandbox.cr	windows helper materialization parity ported
src/helper_materialization.rs::test::copy_from_source_if_needed_copies_missing_destination	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows helper materialization parity ported
src/helper_materialization.rs::test::copy_from_source_if_needed_reuses_fresh_destination	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows helper materialization parity ported
src/helper_materialization.rs::test::copy_runner_into_shared_bin_dir	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows helper materialization parity ported
src/helper_materialization.rs::test::destination_is_fresh_uses_size_and_mtime	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows helper materialization parity ported
src/helper_materialization.rs::test::helper_bin_dir_is_under_sandbox_bin	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows helper materialization parity ported
src/hide_users.rs::func::hide_current_user_profile_dir	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows user profile hiding parity ported (metadata-backed fallback)
src/hide_users.rs::func::hide_newly_created_users	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows user hiding parity ported (metadata-backed fallback)
src/identity.rs::func::require_logon_sandbox_creds	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows sandbox identity parity ported
src/identity.rs::func::sandbox_setup_is_complete	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows sandbox identity parity ported
src/identity.rs::struct::SandboxCreds	struct	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows sandbox identity parity ported
src/lib.rs::func::apply_world_writable_scan_and_denies	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows audit helper parity ported
src/lib.rs::func::run_windows_sandbox_capture	func	ported	src/sandbox/sandboxing.cr;src/sandbox/sandboxing/linux_sandbox.cr;src/sandbox/sandboxing/windows_sandbox.cr;src/sandbox/sandboxing/macos_seatbelt.cr;spec/sandbox_spec.cr	sandbox capture parity ported
src/lib.rs::func::run_windows_sandbox_legacy_preflight	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows policy/preflight parity ported
src/lib.rs::struct::CaptureResult	struct	ported	src/sandbox/sandboxing.cr;src/sandbox/sandboxing/linux_sandbox.cr;src/sandbox/sandboxing/windows_sandbox.cr;src/sandbox/sandboxing/macos_seatbelt.cr;spec/sandbox_spec.cr	sandbox capture result parity ported
src/lib.rs::test::applies_network_block_for_read_only	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows policy/preflight parity ported
src/lib.rs::test::applies_network_block_when_access_is_disabled	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows policy/preflight parity ported
src/lib.rs::test::skips_network_block_when_access_is_allowed	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows policy/preflight parity ported
src/logging.rs::const::LOG_FILE_NAME	const	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows logging helper parity ported
src/logging.rs::func::debug_log	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows logging helper parity ported (Crystal Log + sandbox.log append)
src/logging.rs::func::log_failure	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows logging helper parity ported
src/logging.rs::func::log_note	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows logging helper parity ported (Crystal Log + sandbox.log append)
src/logging.rs::func::log_start	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows logging helper parity ported
src/logging.rs::func::log_success	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows logging helper parity ported
src/logging.rs::test::preview_does_not_panic_on_utf8_boundary	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows logging helper parity ported
src/path_normalization.rs::func::canonical_path_key	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows path normalization parity ported
src/path_normalization.rs::func::canonicalize_path	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows path normalization parity ported
src/path_normalization.rs::test::canonical_path_key_normalizes_case_and_separators	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows path normalization parity ported
src/policy.rs::func::parse_policy	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows policy parsing parity ported
src/policy.rs::test::parses_read_only_policy	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows policy parsing parity ported
src/policy.rs::test::rejects_external_sandbox_json	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows policy parsing parity ported
src/policy.rs::test::rejects_external_sandbox_preset	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows policy parsing parity ported
src/process.rs::func::make_env_block	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows process env block parity ported
src/read_acl_mutex.rs::func::acquire_read_acl_mutex	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows read-acl mutex parity ported
src/read_acl_mutex.rs::func::read_acl_mutex_exists	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows read-acl mutex parity ported
src/read_acl_mutex.rs::struct::ReadAclMutexGuard	struct	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows read-acl mutex parity ported
src/sandbox_users.rs::const::SANDBOX_USERS_GROUP	const	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows sandbox users parity ported
src/sandbox_users.rs::func::ensure_local_group	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows sandbox users parity ported
src/sandbox_users.rs::func::ensure_local_group_member	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows sandbox users parity ported
src/sandbox_users.rs::func::ensure_local_user	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows sandbox users parity ported
src/sandbox_users.rs::func::ensure_sandbox_user	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows sandbox users parity ported
src/sandbox_users.rs::func::ensure_sandbox_users_group	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows sandbox users parity ported
src/sandbox_users.rs::func::provision_sandbox_users	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows sandbox users parity ported
src/sandbox_users.rs::func::resolve_sandbox_users_group_sid	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows sandbox users parity ported
src/sandbox_users.rs::func::resolve_sid	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows sandbox users parity ported
src/sandbox_users.rs::func::sid_bytes_to_psid	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows sandbox users parity ported
src/setup_error.rs::enum::SetupErrorCode	enum	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup error code parity ported (expanded variant coverage)
src/setup_error.rs::func::as_str	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup error code string parity ported
src/setup_error.rs::func::clear_setup_error_report	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup error report lifecycle parity ported
src/setup_error.rs::func::extract_failure	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup failure extraction parity ported
src/setup_error.rs::func::failure	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup failure constructor parity ported
src/setup_error.rs::func::from_report	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup error report mapping parity ported
src/setup_error.rs::func::metric_message	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup metric message parity ported
src/setup_error.rs::func::new	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup failure constructor parity ported
src/setup_error.rs::func::read_setup_error_report	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup error report lifecycle parity ported
src/setup_error.rs::func::sanitize_setup_metric_tag_value	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup error sanitization parity ported
src/setup_error.rs::func::setup_error_path	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup error path parity ported
src/setup_error.rs::func::write_setup_error_report	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup error report lifecycle parity ported
src/setup_error.rs::method::SetupErrorCode.as_str	method	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup error code string parity ported
src/setup_error.rs::method::SetupFailure.new	method	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup failure constructor parity ported
src/setup_error.rs::struct::SetupErrorReport	struct	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup error report parity ported
src/setup_error.rs::struct::SetupFailure	struct	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup failure model parity ported
src/setup_error.rs::test::sanitize_tag_value_leaves_unknown_segments	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup error sanitization parity ported
src/setup_error.rs::test::sanitize_tag_value_redacts_multiple_occurrences	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup error sanitization parity ported
src/setup_error.rs::test::sanitize_tag_value_redacts_username_segments	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup error sanitization parity ported
src/setup_main_win.rs::func::main	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup main parity ported
src/setup_orchestrator.rs::const::OFFLINE_USERNAME	const	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup orchestrator constant parity ported
src/setup_orchestrator.rs::const::ONLINE_USERNAME	const	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup orchestrator constant parity ported
src/setup_orchestrator.rs::const::SETUP_VERSION	const	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup orchestrator constant parity ported
src/setup_orchestrator.rs::func::run_elevated_setup	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup orchestrator parity ported
src/setup_orchestrator.rs::func::run_setup_refresh	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup orchestrator refresh parity ported
src/setup_orchestrator.rs::func::run_setup_refresh_with_extra_read_roots	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup orchestrator parity ported
src/setup_orchestrator.rs::func::sandbox_bin_dir	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup orchestrator path parity ported
src/setup_orchestrator.rs::func::sandbox_dir	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup orchestrator path parity ported
src/setup_orchestrator.rs::func::sandbox_secrets_dir	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup orchestrator path parity ported
src/setup_orchestrator.rs::func::sandbox_users_path	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup orchestrator path parity ported
src/setup_orchestrator.rs::func::setup_marker_path	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup orchestrator path parity ported
src/setup_orchestrator.rs::func::version_matches	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup orchestrator version parity ported
src/setup_orchestrator.rs::method::SandboxUsersFile.version_matches	method	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup orchestrator version parity ported
src/setup_orchestrator.rs::method::SetupMarker.version_matches	method	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup orchestrator version parity ported
src/setup_orchestrator.rs::struct::SandboxUserRecord	struct	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup orchestrator model parity ported
src/setup_orchestrator.rs::struct::SandboxUsersFile	struct	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup orchestrator model parity ported
src/setup_orchestrator.rs::struct::SetupMarker	struct	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup orchestrator model parity ported
src/setup_orchestrator.rs::test::gather_read_roots_includes_helper_bin_dir	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup orchestrator read roots parity ported
src/setup_orchestrator.rs::test::profile_read_roots_excludes_configured_top_level_entries	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup orchestrator read roots parity ported
src/setup_orchestrator.rs::test::profile_read_roots_falls_back_to_profile_root_when_enumeration_fails	test	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows setup orchestrator read roots parity ported
src/winutil.rs::func::format_last_error	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows winutil parity ported
src/winutil.rs::func::quote_windows_arg	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows winutil parity ported
src/winutil.rs::func::string_from_sid_bytes	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	windows winutil parity ported
src/workspace_acl.rs::func::is_command_cwd_root	func	ported	src/sandbox/sandboxing/windows_sandbox.cr;spec/sandbox_spec.cr	auto-generated
