# source_id	kind	status	crystal_refs	notes
src/linux_run_main_tests.rs::test::detects_proc_mount_invalid_argument_failure	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux proc mount classifier parity in progress
src/linux_run_main_tests.rs::test::detects_proc_mount_operation_not_permitted_failure	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux proc mount classifier parity in progress
src/linux_run_main_tests.rs::test::detects_proc_mount_permission_denied_failure	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux proc mount classifier parity in progress
src/linux_run_main_tests.rs::test::ignores_non_proc_mount_errors	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux proc mount classifier parity in progress
src/linux_run_main_tests.rs::test::inner_command_includes_split_policy_flags	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux run_main parity in progress
src/linux_run_main_tests.rs::test::inserts_bwrap_argv0_before_command_separator	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux inner command argv shape parity in progress
src/linux_run_main_tests.rs::test::inserts_unshare_net_when_network_isolation_requested	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux bwrap network unshare parity in progress
src/linux_run_main_tests.rs::test::inserts_unshare_net_when_proxy_only_network_mode_requested	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux bwrap network unshare parity in progress
src/linux_run_main_tests.rs::test::managed_proxy_inner_command_includes_route_spec	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux managed proxy command parity in progress
src/linux_run_main_tests.rs::test::managed_proxy_inner_command_requires_route_spec	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux run_main parity in progress
src/linux_run_main_tests.rs::test::managed_proxy_preflight_argv_is_wrapped_for_full_access_policy	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux managed proxy preflight parity in progress
src/linux_run_main_tests.rs::test::non_managed_inner_command_omits_route_spec	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux run_main parity in progress
src/linux_run_main_tests.rs::test::proxy_only_mode_takes_precedence_over_full_network_policy	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux bwrap network mode parity in progress
src/linux_run_main_tests.rs::test::resolve_sandbox_policies_derives_legacy_policy_from_split_policies	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux run_main parity in progress
src/linux_run_main_tests.rs::test::resolve_sandbox_policies_derives_split_policies_from_legacy_policy	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux run_main parity in progress
src/linux_run_main_tests.rs::test::resolve_sandbox_policies_rejects_partial_split_policies	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux run_main parity in progress
src/linux_run_main_tests.rs::test::valid_inner_stage_modes_do_not_panic	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux run_main parity in progress
src/proxy_routing.rs::test::cleanup_proxy_socket_dir_removes_bridge_artifacts	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux proxy routing port in progress
src/proxy_routing.rs::test::cleanup_stale_proxy_socket_dirs_removes_dead_pid_directories	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux proxy routing port in progress
src/proxy_routing.rs::test::default_proxy_ports_match_expected_schemes	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux proxy routing port in progress
src/proxy_routing.rs::test::ignores_non_loopback_proxy_endpoint	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux proxy routing port in progress
src/proxy_routing.rs::test::parse_proxy_socket_dir_owner_pid_reads_owner_pid	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux proxy routing port in progress
src/proxy_routing.rs::test::parses_loopback_proxy_endpoint	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux proxy routing port in progress
src/proxy_routing.rs::test::plan_proxy_routes_only_includes_valid_loopback_endpoints	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux proxy routing port in progress
src/proxy_routing.rs::test::proxy_route_spec_serialization_omits_proxy_urls	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux proxy routing port in progress
src/proxy_routing.rs::test::recognizes_proxy_env_keys_case_insensitively	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux proxy routing port in progress
src/proxy_routing.rs::test::rewrites_proxy_url_to_local_loopback_port	test	ported	src/sandbox/sandboxing/linux_sandbox.cr;spec/sandbox_spec.cr	linux proxy routing port in progress
